person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
78519,Charles,Whitney,Charles Whitney,"Whitney, Charles",C. Whitney,charles-whitney,1957-06-22 00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,235,2.0,43,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_hawkeye_whitney,1980.0,1981.0,N,Y,Y,1980,1,16,N
43,Chris,Whitney,Chris Whitney,"Whitney, Chris",C. Whitney,chris-whitney,1971-10-05 00:00:00,Clemson,USA,Clemson/USA,6-0,175,12.0,12,Guard,Inactive,N,1610612764,Wizards,WAS,wizards,Washington,chris_whitney,1993.0,2003.0,N,Y,Y,1993,2,47,N
204222,Greg,Whittington,Greg Whittington,"Whittington, Greg",G. Whittington,greg-whittington,1993-02-07 00:00:00,Georgetown,USA,Georgetown /USA,6-8,210,1.0,,Forward,Inactive,N,0,,,,,greg_whittington,2020.0,2020.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
203963,Shayne,Whittington,Shayne Whittington,"Whittington, Shayne",S. Whittington,shayne-whittington,1991-03-27 00:00:00,Western Michigan,USA,Western Michigan/USA,6-11,250,3.0,42,Forward-Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,shayne_whittington,2014.0,2015.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78521,Murray,Wier,Murray Wier,"Wier, Murray",M. Wier,murray-wier,1926-12-12 00:00:00,Iowa,USA,Iowa/USA,5-9,155,1.0,17,Guard,Inactive,N,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_murray_wier,1949.0,1949.0,N,Y,Y,1948,,,N
78522,Bob,Wiesenhahn,Bob Wiesenhahn,"Wiesenhahn, Bob",B. Wiesenhahn,bob-wiesenhahn,1938-12-22 00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,215,1.0,71,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_wiesenhahn,1961.0,1961.0,N,Y,Y,1961,2,11,N
1630598,Aaron,Wiggins,Aaron Wiggins,"Wiggins, Aaron",A. Wiggins,aaron-wiggins,1999-01-02 00:00:00,Maryland,USA,Maryland/USA,6-5,190,1.0,21,Guard,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,aaron_wiggins,2021.0,2022.0,Y,Y,Y,2021,2,55,N
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23 00:00:00,Kansas,Canada,Kansas/Canada,6-7,197,8.0,22,Forward,Active,Y,1610612744,Warriors,GSW,warriors,Golden State,andrew_wiggins,2014.0,2022.0,N,Y,Y,2014,1,1,N
78523,Mitchell,Wiggins,Mitchell Wiggins,"Wiggins, Mitchell",M. Wiggins,mitchell-wiggins,1959-09-28 00:00:00,Florida State,USA,Florida State/USA,6-4,185,6.0,23,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_mitchell_wiggins,1983.0,1991.0,N,Y,Y,1983,1,23,N
1629623,Lindell,Wigginton,Lindell Wigginton,"Wigginton, Lindell",L. Wigginton,lindell-wigginton,1998-03-28 00:00:00,Iowa State,Canada,Iowa State/Canada,6-1,189,2.0,28,Guard,Inactive,Y,1610612749,Bucks,MIL,bucks,Milwaukee,lindell_wigginton,2021.0,2021.0,Y,Y,Y,2019,,,N
78524,Ken,Wilburn,Ken Wilburn,"Wilburn, Ken",K. Wilburn,ken-wilburn,1944-06-08 00:00:00,Central State,USA,Central State/USA,6-6,195,2.0,9,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_ken_wilburn,1967.0,1968.0,N,Y,Y,1966,4,39,N
203912,C.J.,Wilcox,C.J. Wilcox,"Wilcox, C.J.",C. Wilcox,cj-wilcox,1990-12-30 00:00:00,Washington,USA,Washington/USA,6-5,195,4.0,23,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,cj_wilcox,2014.0,2017.0,Y,Y,Y,2014,1,28,N
2404,Chris,Wilcox,Chris Wilcox,"Wilcox, Chris",C. Wilcox,chris-wilcox,1982-09-03 00:00:00,Maryland,USA,Maryland/USA,6-10,235,12.0,44,Forward-Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,chris_wilcox,2002.0,2012.0,N,Y,Y,2002,1,8,N
78525,D.C.,Wilcutt,D.C. Wilcutt,"Wilcutt, D.C.",D. Wilcutt,dc-wilcutt,1923-03-25 00:00:00,St. Louis,USA,St. Louis/USA,6-2,165,2.0,,Guard,Inactive,N,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_dc_wilcutt,1948.0,1949.0,N,Y,Y,1948,,,N
78526,Gene,Wiley,Gene Wiley,"Wiley, Gene",G. Wiley,gene-wiley,1937-11-12 00:00:00,Wichita State,USA,Wichita State/USA,6-10,210,4.0,12,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_gene_wiley,1962.0,1965.0,N,Y,Y,1962,2,15,N
1628451,Jacob,Wiley,Jacob Wiley,"Wiley, Jacob",J. Wiley,jacob-wiley,1994-09-04 00:00:00,Eastern Washington,USA,Eastern Washington/USA,6-8,223,1.0,,Forward,Inactive,N,0,,,,,jacob_wiley,2017.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78528,Morlon,Wiley,Morlon Wiley,"Wiley, Morlon",M. Wiley,morlon-wiley,1966-09-24 00:00:00,Long Beach State,USA,Long Beach State/USA,6-4,185,7.0,11,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_morlon_wiley,1988.0,1994.0,N,Y,Y,1988,2,46,N
78529,Win,Wilfong,Win Wilfong,"Wilfong, Win",W. Wilfong,win-wilfong,1932-03-18 00:00:00,Memphis,USA,Memphis/USA,6-2,185,4.0,41,Guard,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_win_wilfong,1957.0,1960.0,N,Y,Y,1957,1,4,N
78531,Bob,Wilkerson,Bob Wilkerson,"Wilkerson, Bob",B. Wilkerson,bob-wilkerson,1954-08-15 00:00:00,Indiana,USA,Indiana/USA,6-6,195,7.0,33,Guard,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_bobby_wilkerson,1976.0,1982.0,N,Y,Y,1976,1,11,N
78532,Jamaal,Wilkes,Jamaal Wilkes,"Wilkes, Jamaal",J. Wilkes,jamaal-wilkes,1953-05-02 00:00:00,UCLA,USA,UCLA/USA,6-6,190,12.0,52,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_jamaal_wilkes,1974.0,1985.0,N,Y,Y,1974,1,11,N
78533,James,Wilkes,James Wilkes,"Wilkes, James",J. Wilkes,james-wilkes,1958-03-12 00:00:00,UCLA,USA,UCLA/USA,6-7,195,3.0,34,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_james_wilkes,1980.0,1982.0,N,Y,Y,1980,3,50,N
2863,Damien,Wilkins,Damien Wilkins,"Wilkins, Damien",D. Wilkins,damien-wilkins,1980-01-11 00:00:00,Georgia,USA,Georgia/USA,6-6,217,10.0,,Guard-Forward,Inactive,N,0,,,,,damien_wilkins,2004.0,2017.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1122,Dominique,Wilkins,Dominique Wilkins,"Wilkins, Dominique",D. Wilkins,dominique-wilkins,1960-01-12 00:00:00,Georgia,USA,Georgia/USA,6-8,230,15.0,21,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,dominique_wilkins,1982.0,1998.0,N,Y,Y,1982,1,3,Y
78534,Eddielee,Wilkins,Eddielee Wilkins,"Wilkins, Eddielee",E. Wilkins,eddielee-wilkins,1962-05-07 00:00:00,Gardner-Webb,USA,Gardner-Webb/USA,6-10,220,6.0,55,Center,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_eddie_lee_wilkins,1984.0,1992.0,N,Y,Y,1984,6,133,N
786,Gerald,Wilkins,Gerald Wilkins,"Wilkins, Gerald",G. Wilkins,gerald-wilkins,1963-09-11 00:00:00,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,6-6,185,13.0,,Guard,Inactive,N,0,,,,,gerald_wilkins,1985.0,1998.0,N,Y,Y,1985,2,47,N
78538,Dale,Wilkinson,Dale Wilkinson,"Wilkinson, Dale",D. Wilkinson,dale-wilkinson,1960-03-18 00:00:00,Idaho State,USA,Idaho State/USA,6-10,220,1.0,38,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_dale_wilkinson,1984.0,1984.0,N,Y,Y,1982,10,221,N
2366,Mike,Wilks,Mike Wilks,"Wilks, Mike",M. Wilks,mike-wilks,1979-05-07 00:00:00,Rice,USA,Rice/USA,5-10,180,8.0,,Guard,Inactive,N,0,,,,,mike_wilks,2002.0,2009.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1626210,Alan,Williams,Alan Williams,"Williams, Alan",A. Williams,alan-williams,1993-01-28 00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-8,265,5.0,15,Forward-Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,alan_williams,2015.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78539,Arthur,Williams,Arthur Williams,"Williams, Arthur",A. Williams,arthur-williams,1939-09-29 00:00:00,California State-Poly Pomona,USA,California State-Poly Pomona/USA,6-1,180,7.0,7,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_hambone_williams,1967.0,1973.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
78540,Bernie,Williams,Bernie Williams,"Williams, Bernie",B. Williams,bernie-williams,1945-12-30 00:00:00,La Salle,USA,La Salle/USA,6-3,175,2.0,35,Guard,Inactive,N,1610612745,Rockets,SDR,rockets,San Diego,HISTADD_bernie_williams,1969.0,1970.0,N,Y,Y,1969,2,21,N
78564,Bob,Williams,Bob Williams,"Williams, Bob",B. Williams,bob-williams,1931-05-12 00:00:00,Florida A&M,USA,Florida A&M/USA,6-6,230,2.0,33,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_bob_williams,1955.0,1956.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1585,Brandon,Williams,Brandon Williams,"Williams, Brandon",B. Williams,brandon-williams,1975-02-27 00:00:00,Davidson,USA,Davidson/USA,6-6,215,4.0,,Forward,Inactive,N,0,,,,,brandon_williams,1997.0,2002.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1630314,Brandon,Williams,Brandon Williams,"Williams, Brandon",B. Williams,brandon-williams,1999-11-22 00:00:00,Arizona,USA,Arizona/USA,6-2,190,2.0,8,Guard,Inactive,Y,1610612757,Trail Blazers,POR,blazers,Portland,tmp_brandon_williams,2021.0,2021.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
433,Buck,Williams,Buck Williams,"Williams, Buck",B. Williams,buck-williams,1960-03-08 00:00:00,Maryland,USA,Maryland/USA,6-8,225,17.0,52,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,buck_williams,1981.0,1997.0,N,Y,Y,1981,1,3,N
203710,C.J.,Williams,C.J. Williams,"Williams, C.J.",C. Williams,cj-williams,1990-02-06 00:00:00,North Carolina State,USA,North Carolina State/USA,6-5,226,3.0,12,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,LA,c.j._williams,2017.0,2018.0,Y,Y,Y,2012,0,0,N
78541,Chuckie,Williams,Chuckie Williams,"Williams, Chuckie",C. Williams,chuckie-williams,1953-12-31 00:00:00,Kansas State,USA,Kansas State/USA,6-3,180,1.0,15,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_chuckie_williams,1976.0,1976.0,N,Y,Y,1976,1,15,N
78543,Cliff,Williams,Cliff Williams,"Williams, Cliff",C. Williams,cliff-williams,1945-04-15 00:00:00,Bowling Green,USA,Bowling Green/USA,6-3,180,1.0,12,Guard,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,HISTADD_cliff_williams,1968.0,1968.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
101258,Corey,Williams,Corey Williams,"Williams, Corey",C. Williams,corey-williams,1977-08-08 00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,190,2.0,12,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,corey_williams,1992.0,1993.0,Y,Y,Y,1992,2,33,N
101114,Deron,Williams,Deron Williams,"Williams, Deron",D. Williams,deron-williams,1984-06-26 00:00:00,Illinois,USA,Illinois/USA,6-3,200,13.0,31,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,deron_williams,2005.0,2016.0,N,Y,Y,2005,1,3,N
78545,Don,Williams,Don Williams,"Williams, Don",D. Williams,don-williams,1956-08-02 00:00:00,Notre Dame,USA,Notre Dame/USA,6-2,180,1.0,20,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_duck_williams,1979.0,1979.0,N,Y,Y,1978,5,96,N
78546,Earl,Williams,Earl Williams,"Williams, Earl",E. Williams,earl-williams,1951-03-24 00:00:00,Winston-Salem State,USA,Winston-Salem State/USA,6-7,230,4.0,52,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_twirl_williams,1974.0,1978.0,N,Y,Y,1974,3,49,N
202343,Elliot,Williams,Elliot Williams,"Williams, Elliot",E. Williams,elliot-williams,1989-06-20 00:00:00,Memphis,USA,Memphis/USA,6-5,190,6.0,,Guard,Inactive,N,0,,,,,elliot_williams,2010.0,2015.0,Y,Y,Y,2010,1,22,N
677,Eric,Williams,Eric Williams,"Williams, Eric",E. Williams,eric-williams,1972-07-17 00:00:00,Providence,USA,Providence/USA,6-8,220,12.0,,Guard-Forward,Inactive,N,0,,,,,eric_williams,1995.0,2006.0,Y,Y,Y,1995,1,14,N
2421,Frank,Williams,Frank Williams,"Williams, Frank",F. Williams,frank-williams,1980-02-25 00:00:00,Illinois,USA,Illinois/USA,6-3,212,4.0,30,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,frank_williams,2002.0,2004.0,Y,Y,Y,2002,1,25,N
78548,Freeman,Williams,Freeman Williams,"Williams, Freeman",F. Williams,freeman-williams,1956-05-15 00:00:00,Portland State,USA,Portland State/USA,6-4,190,6.0,20,Guard,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_freeman_williams,1978.0,1985.0,N,Y,Y,1978,1,8,N
1629684,Grant,Williams,Grant Williams,"Williams, Grant",G. Williams,grant-williams,1998-11-30 00:00:00,Tennessee,USA,Tennessee/USA,6-6,236,3.0,12,Forward,Active,Y,1610612738,Celtics,BOS,celtics,Boston,grant_williams,2019.0,2022.0,N,Y,Y,2019,1,22,N
78549,Gus,Williams,Gus Williams,"Williams, Gus",G. Williams,gus-williams,1953-10-10 00:00:00,Southern California,USA,Southern California/USA,6-2,175,11.0,1,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_gus_williams,1975.0,1986.0,N,Y,Y,1975,2,20,N
78550,Guy,Williams,Guy Williams,"Williams, Guy",G. Williams,guy-williams,1960-07-01 00:00:00,Washington State,USA,Washington State/USA,6-9,200,2.0,34,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_guy_williams,1984.0,1985.0,N,Y,Y,1983,2,34,N
1006,Herb,Williams,Herb Williams,"Williams, Herb",H. Williams,herb-williams,1958-02-16 00:00:00,Ohio State,USA,Ohio State/USA,6-11,260,18.0,32,Center,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,herb_williams,1981.0,1998.0,N,Y,Y,1981,1,14,N
73,Hot Rod,Williams,Hot Rod Williams,"Williams, Hot Rod",H. Williams,hot-rod-williams,1962-08-09 00:00:00,Tulane,USA,Tulane/USA,6-11,245,13.0,18,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,hot rod_williams,1986.0,1998.0,N,Y,Y,1985,2,45,N
1631114,Jalen,Williams,Jalen Williams,"Williams, Jalen",J. Williams,jalen-williams,2001-04-14 00:00:00,Santa Clara,USA,Santa Clara/USA,6-5,211,0.0,8,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jalen_williams,2022.0,2022.0,N,Y,Y,2022,1,12,N
101214,Jawad,Williams,Jawad Williams,"Williams, Jawad",J. Williams,jawad-williams,1983-02-19 00:00:00,North Carolina,USA,North Carolina/USA,6-9,225,3.0,,Forward,Inactive,N,0,,,,,jawad_williams,2008.0,2010.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
2398,Jay,Williams,Jay Williams,"Williams, Jay",J. Williams,jay-williams,1981-09-10 00:00:00,Duke,USA,Duke/USA,6-2,195,1.0,22,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,jay_williams,2002.0,2002.0,Y,Y,Y,2002,1,2,N
1631119,Jaylin,Williams,Jaylin Williams,"Williams, Jaylin",J. Williams,jaylin-williams,2002-06-29 00:00:00,Arkansas,USA,Arkansas/USA,6-9,240,0.0,6,Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,jaylin_williams,2022.0,2022.0,Y,Y,Y,2022,2,34,N
1631466,Jeenathan,Williams,Jeenathan Williams,"Williams, Jeenathan",J. Williams,jeenathan-williams,1999-02-12 00:00:00,Buffalo,USA,Buffalo/USA,,,0.0,,,Inactive,N,0,,,,,jeenathan_williams,,,Y,N,N,Undrafted,Undrafted,Undrafted,N
966,Jerome,Williams,Jerome Williams,"Williams, Jerome",J. Williams,jerome-williams,1973-05-10 00:00:00,Georgetown,USA,Georgetown/USA,6-9,206,10.0,31,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jerome_williams,1996.0,2004.0,N,Y,Y,1996,1,26,N
78554,John,Williams,John Williams,"Williams, John",J. Williams,john-williams,1966-10-26 00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,235,8.0,24,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_john_s_williams,1986.0,1994.0,N,Y,Y,1986,1,12,N
202716,Jordan,Williams,Jordan Williams,"Williams, Jordan",J. Williams,jordan-williams,1990-10-11 00:00:00,Maryland,USA,Maryland/USA,6-10,260,2.0,20,Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,jordan_williams,2011.0,2011.0,Y,Y,Y,2011,2,36,N
78555,Kenny,Williams,Kenny Williams,"Williams, Kenny",K. Williams,kenny-williams,1969-06-09 00:00:00,Elizabeth City State,USA,Elizabeth City State/USA,6-9,205,4.0,44,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_kenny_williams,1990.0,1993.0,N,Y,Y,1990,2,46,N
1629026,Kenrich,Williams,Kenrich Williams,"Williams, Kenrich",K. Williams,kenrich-williams,1994-12-02 00:00:00,TCU,USA,TCU/USA,6-6,210,4.0,34,Guard-Forward,Active,Y,1610612760,Thunder,OKC,thunder,Oklahoma City,kenrich_williams,2018.0,2022.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78556,Kevin,Williams,Kevin Williams,"Williams, Kevin",K. Williams,kevin-williams,1961-09-11 00:00:00,St. John's,USA,St. John's/USA,6-2,175,5.0,42,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_kevin_williams,1983.0,1988.0,N,Y,Y,1983,2,46,N
31,Lorenzo,Williams,Lorenzo Williams,"Williams, Lorenzo",L. Williams,lorenzo-williams,1969-07-15 00:00:00,Stetson,USA,Stetson/USA,6-9,200,7.0,,Forward,Inactive,N,0,,,,,lorenzo_williams,1992.0,1999.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
200766,Marcus,Williams,Marcus Williams,"Williams, Marcus",M. Williams,marcus-williams,1985-12-03 00:00:00,Connecticut,USA,Connecticut/USA,6-3,205,5.0,5,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,marcus_williams,2006.0,2009.0,Y,Y,Y,2006,1,22,N
201173,Marcus,Williams,Marcus Williams,"Williams, Marcus",M. Williams,marcus-williams,1986-11-18 00:00:00,Arizona,USA,Arizona/USA,6-7,207,3.0,2,Guard,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,marcus_williams,2007.0,2008.0,Y,Y,Y,2007,2,33,N
1631109,Mark,Williams,Mark Williams,"Williams, Mark",M. Williams,mark-williams,2001-12-16 00:00:00,Duke,USA,Duke/USA,7-0,240,0.0,5,Center,Active,Y,1610612766,Hornets,CHA,hornets,Charlotte,mark_williams,2022.0,2022.0,Y,Y,Y,2022,1,15,N
101107,Marvin,Williams,Marvin Williams,"Williams, Marvin",M. Williams,marvin-williams,1986-06-19 00:00:00,North Carolina,USA,North Carolina/USA,6-8,237,16.0,20,Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,marvin_williams,2005.0,2019.0,N,Y,Y,2005,1,2,N
52,Micheal,Williams,Micheal Williams,"Williams, Micheal",M. Williams,micheal-williams,1966-07-23 00:00:00,Baylor,USA,Baylor/USA,6-2,175,10.0,,Guard,Inactive,N,0,,,,,micheal_williams,1988.0,1998.0,N,Y,Y,1988,2,48,N
78560,Milt,Williams,Milt Williams,"Williams, Milt",M. Williams,milt-williams,1945-11-22 00:00:00,Lincoln (MO),USA,Lincoln (MO)/USA,6-2,182,3.0,12,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_milt_williams,1970.0,1973.0,N,Y,Y,1968,17,202,N
2590,Mo,Williams,Mo Williams,"Williams, Mo",M. Williams,mo-williams,1982-12-19 00:00:00,Alabama,USA,Alabama/USA,6-1,198,14.0,52,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,mo_williams,2003.0,2015.0,N,Y,Y,2003,2,47,N
42,Monty,Williams,Monty Williams,"Williams, Monty",M. Williams,monty-williams,1971-10-08 00:00:00,Notre Dame,USA,Notre Dame/USA,6-8,225,10.0,5,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,monty_williams,1994.0,2002.0,N,Y,Y,1994,1,24,N
78561,Nate,Williams,Nate Williams,"Williams, Nate",N. Williams,nate-williams,1950-05-02 00:00:00,Utah State,USA,Utah State/USA,6-4,215,8.0,33,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City-Omaha,HISTADD_nate_williams,1971.0,1978.0,N,Y,Y,1976,5,69,N
78566,Pete,Williams,Pete Williams,"Williams, Pete",P. Williams,pete-williams,1965-03-10 00:00:00,Arizona,USA,Arizona/USA,6-7,190,2.0,31,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_pete_williams,1985.0,1986.0,N,Y,Y,1985,4,89,N
78571,Ray,Williams,Ray Williams,"Williams, Ray",R. Williams,ray-williams,1954-10-14 00:00:00,Minnesota,USA,Minnesota/USA,6-3,188,10.0,13,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ray_williams,1977.0,1986.0,N,Y,Y,1977,1,10,N
199,Reggie,Williams,Reggie Williams,"Williams, Reggie",R. Williams,reggie-williams,1964-03-05 00:00:00,Georgetown,USA,Georgetown/USA,,,10.0,,,Inactive,N,0,,,,,reggie_williams,1987.0,1996.0,N,Y,Y,1987,1,4,N
202130,Reggie,Williams,Reggie Williams,"Williams, Reggie",R. Williams,reggie-williams,1986-09-14 00:00:00,Virginia Military Institute,USA,Virginia Military Institute/USA,6-6,205,7.0,,Forward,Inactive,N,0,,,,,reggie_williams,2009.0,2016.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
78563,Rickey,Williams,Rickey Williams,"Williams, Rickey",R. Williams,rickey-williams,1957-03-12 00:00:00,Long Beach State,USA,Long Beach State/USA,6-1,175,1.0,25,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,HISTADD_rickey_williams,1982.0,1982.0,N,Y,Y,1978,10,190,N
78567,Ron,Williams,Ron Williams,"Williams, Ron",R. Williams,ron-williams,1944-09-24 00:00:00,West Virginia,USA,West Virginia/USA,6-3,188,8.0,15,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_fritz_williams,1968.0,1975.0,N,Y,Y,1968,1,9,N
78568,Sam,Williams,Sam Williams,"Williams, Sam",S. Williams,sam-williams,1945-01-22 00:00:00,Iowa,USA,Iowa/USA,6-3,180,2.0,3,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_sam_williams,1968.0,1969.0,N,Y,Y,1968,3,35,N
78569,Samuel,Williams,Samuel Williams,"Williams, Samuel",S. Williams,samuel-williams,1959-03-07 00:00:00,Arizona State,USA,Arizona State/USA,6-8,210,4.0,,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_sam_k_williams,1981.0,1984.0,N,Y,Y,1981,2,33,N
281,Scott,Williams,Scott Williams,"Williams, Scott",S. Williams,scott-williams,1968-03-21 00:00:00,North Carolina,USA,North Carolina/USA,6-10,260,16.0,,Forward-Center,Inactive,N,0,,,,,scott_williams,1990.0,2004.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
201157,Sean,Williams,Sean Williams,"Williams, Sean",S. Williams,sean-williams,1986-09-13 00:00:00,Boston College,USA,Boston College/USA,6-10,235,5.0,56,Forward-Center,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,sean_williams,2007.0,2011.0,Y,Y,Y,2007,1,17,N
200761,Shawne,Williams,Shawne Williams,"Williams, Shawne",S. Williams,shawne-williams,1986-02-16 00:00:00,Memphis,USA,Memphis/USA,6-10,230,8.0,3,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,shawne_williams,2006.0,2014.0,Y,Y,Y,2006,1,17,N
78570,Sly,Williams,Sly Williams,"Williams, Sly",S. Williams,sly-williams,1958-01-26 00:00:00,Rhode Island,USA,Rhode Island/USA,6-7,210,7.0,35,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_sly_williams,1979.0,1985.0,N,Y,Y,1979,1,21,N
201944,Terrence,Williams,Terrence Williams,"Williams, Terrence",T. Williams,terrence-williams,1987-06-28 00:00:00,Louisville,USA,Louisville/USA,6-6,220,5.0,55,Guard-Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,terrence_williams,2009.0,2012.0,Y,Y,Y,2009,1,11,N
1576,Travis,Williams,Travis Williams,"Williams, Travis",T. Williams,travis-williams,1969-05-27 00:00:00,South Carolina State,USA,South Carolina State/USA,6-6,215,2.0,,Forward,Inactive,N,0,,,,,travis_williams,1997.0,1998.0,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1627786,Troy,Williams,Troy Williams,"Williams, Troy",T. Williams,troy-williams,1994-12-30 00:00:00,Indiana,USA,Indiana/USA,6-7,218,4.0,19,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,troy_williams,2016.0,2018.0,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1005,Walt,Williams,Walt Williams,"Williams, Walt",W. Williams,walt-williams,1970-04-16 00:00:00,Maryland,USA,Maryland/USA,6-8,230,12.0,,Forward-Guard,Inactive,N,0,,,,,walt_williams,1992.0,2002.0,N,Y,Y,1992,1,7,N
